block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.238,129.177,5,4,80.0,35.2385,129.17749999999998,red
35.238,129.178,1,1,100.0,35.2385,129.17849999999999,red
35.238,129.179,1,0,0.0,35.2385,129.1795,green
35.238,129.181,3,3,100.0,35.2385,129.1815,red
35.238,129.208,1,1,100.0,35.2385,129.2085,red
35.238,129.209,8,0,0.0,35.2385,129.2095,green
35.238,129.21,7,0,0.0,35.2385,129.2105,green
35.238,129.211,9,2,22.22222222222222,35.2385,129.2115,green
35.238,129.212,24,10,41.66666666666667,35.2385,129.21249999999998,yellow
35.238,129.213,18,5,27.77777777777778,35.2385,129.21349999999998,green
35.238,129.214,18,7,38.88888888888889,35.2385,129.2145,yellow
35.238,129.215,10,5,50.0,35.2385,129.2155,yellow
35.238,129.216,11,7,63.63636363636363,35.2385,129.2165,yellow
35.238,129.217,5,5,100.0,35.2385,129.2175,red
35.238,129.218,20,7,35.0,35.2385,129.21849999999998,yellow
35.238,129.219,13,7,53.84615384615385,35.2385,129.21949999999998,yellow
35.238,129.22,12,5,41.66666666666667,35.2385,129.2205,yellow
35.238,129.221,12,1,8.333333333333332,35.2385,129.2215,green
35.238,129.222,12,0,0.0,35.2385,129.2225,green
35.238,129.241,3,0,0.0,35.2385,129.2415,green
35.238,129.242,6,3,50.0,35.2385,129.24249999999998,yellow
35.238,129.243,13,7,53.84615384615385,35.2385,129.24349999999998,yellow
35.238,129.244,18,6,33.33333333333333,35.2385,129.2445,yellow
35.238,129.245,3,2,66.66666666666666,35.2385,129.2455,yellow
35.239,129.166,3,0,0.0,35.2395,129.16649999999998,green
35.239,129.169,1,0,0.0,35.2395,129.1695,green
35.239,129.17000000000002,7,0,0.0,35.2395,129.1705,green
35.239,129.171,1,0,0.0,35.2395,129.17149999999998,green
35.239,129.172,4,2,50.0,35.2395,129.17249999999999,yellow
35.239,129.175,12,0,0.0,35.2395,129.1755,green
35.239,129.17600000000002,2,1,50.0,35.2395,129.1765,yellow
35.239,129.178,1,1,100.0,35.2395,129.17849999999999,red
35.239,129.185,3,3,100.0,35.2395,129.1855,red
